"";"ASV0261_Aureococcus_anophagefferens";"ASV0039_Picochlorum_sp.";"ASV0003_Ostreococcus_lucimarinus";"ASV0102_Chloroparvula_pacifica";"ASV0083_Pelagomonas_calceolata";"ASV1742_Brockmanniella_brockmannii";"ASV0008_Ostreococcus_lucimarinus";"ASV0101_NA";"ASV0118_Chloroparvula_pacifica";"ASV0676_Parmales_env_3A_sp.";"ASV0071_Phaeocystis_globosa";"ASV0688_Florenciella_parvula";"ASV0270_Chloropicon_laureae";"ASV0147_Teleaulax_sp.";"ASV0021_NA";"ASV0073_Chloroparvula_pacifica";"ASV0043_Plagioselmis_prolonga";"ASV1403_Chrysochromulina_sp.";"ASV0425_Parmales_env_3B_sp.";"ASV0134_Pelagomonadales_clade_B1_sp.";"ASV0063_Teleaulax_gracilis";"ASV0013_Bathycoccus_prasinos";"ASV0569_Chlorodendrales_X_sp.";"ASV0006_Ostreococcus_lucimarinus";"ASV0081_Phaeocystis_globosa";"ASV1207_Chrysochromulina_sp.";"ASV0142_Teleaulax_sp.";"ASV0561_Chloroparvula_pacifica";"ASV0023_Micromonas_commoda_A2";"ASV0053_Ostreococcus_lucimarinus";"ASV0085_Chloroparvula_pacifica";"ASV0034_NA";"ASV1079_Micromonas_pusilla";"ASV0001_NA";"ASV0025_Picochlorum_sp.";"ASV1191_Pelagomonadaceae_clade_C_sp.";"ASV0086_NA";"ASV1272_Thalassiosira_gravida";"ASV0775_Pelagomonadaceae_clade_C_sp.";"ASV0042_Tetraselmis_striata";"ASV0052_Phaeocystis_globosa";"ASV0206_Kathablepharidida_XX_sp.";"ASV1506_Pelagomonadaceae_clade_C_sp.";"ASV0510_Crustomastigaceae_X_sp.";"ASV0395_Kathablepharidida_XX_sp.";"ASV0038_Micromonas_commoda_A2";"ASV0452_Chrysophyceae_Clade-EC2H_XX_sp.";"ASV2590_Rhizosolenia_imbricata";"ASV1411_Florenciellales_X_sp.";"ASV0029_NA";"ASV0325_Teleaulax_amphioxeia";"ASV0064_Chloroparvula_pacifica";"ASV0349_Teleaulax_amphioxeia";"ASV0834_Chrysophyceae_Clade-EC2H_XX_sp.";"ASV0652_NA";"ASV0190_Teleaulax_amphioxeia";"ASV0223_NA";"ASV0238_NA";"ASV0143_NA";"ASV0462_Cylindrotheca_closterium";"ASV0867_Micromonas_pusilla";"ASV0107_Teleaulax_gracilis";"ASV0036_Ostreococcus_lucimarinus";"ASV1593_Micromonas_pusilla";"ASV0037_Picochlorum_sp.";"ASV0145_NA";"ASV0032_Plagioselmis_prolonga";"ASV0315_Guinardia_delicatula";"ASV1112_NA";"ASV0442_Rhodomonas_sp.:nucl";"ASV1119_Micromonas_pusilla";"ASV0799_NA";"ASV0040_Plagioselmis_prolonga";"ASV0072_Pelagomonas_calceolata";"ASV0035_Micromonas_commoda_A2";"ASV0279_Chloroparvula_pacifica";"ASV0403_Aureococcus_anophagefferens";"ASV0210_Aureococcus_anophagefferens";"ASV1389_NA";"ASV0277_Aureococcus_anophagefferens";"ASV0882_Dictyocha_speculum";"ASV0273_Crustomastigaceae_X_sp.";"ASV0838_NA";"ASV0720_NA";"ASV0135_NA";"ASV0711_Chloroparvula_pacifica";"ASV0456_Chlorodendrales_X_sp.";"ASV0631_Chloroparvula_pacifica";"ASV1335_Pelagomonadaceae_clade_C_sp.";"ASV0016_Bathycoccus_prasinos";"ASV0045_Rhizosolenia_delicatula";"ASV0050_Ostreococcus_lucimarinus";"ASV1284_Chloropicon_roscoffensis";"ASV1412_Brockmanniella_brockmannii";"ASV0056_Pelagomonas_calceolata";"ASV0932_Pedinellales_X_sp.";"ASV0501_Paraphysomonas_sp.";"ASV0017_Bathycoccus_prasinos";"ASV0127_Pycnococcaceae_X_sp.";"ASV0382_Kathablepharidida_XX_sp.";"ASV0048_Chloroparvula_pacifica";"ASV0097_Teleaulax_gracilis";"ASV0030_Rhizosolenia_delicatula";"ASV0120_Pycnococcaceae_X_sp.";"ASV0104_Teleaulax_sp.";"ASV0077_Pycnococcaceae_X_sp."
"P2F18";0,0467327862803258;0,139301694994528;0,364356582829933;0,0621825654049036;0,0889514218399706;0,0146565712231278;0,273152773724034;0,0410209474148575;0,0583201403201453;0;0;0;0;0,0777857618967489;0,155571523793498;0,085461761745432;0,0923092529168762;0;0;0,0396901824989908;0,0671648470584945;0,190910865527586;0;0,344351454433224;0;0;0,085041799686743;0,032773089571981;0,131365183470211;0,078473131031373;0,067695802728558;0,133795577909803;0,0267591155819606;0,410994231007329;0,162659329138007;0;0,14032598595784;0;0;0,0885480119521581;0,0528450190674772;0,0692642533135416;0;0,0455691318055688;0,0558105604726377;0,109842828597861;0;0;0,0246706855745724;0,12707058477371;0;0,0818234073716902;0;0;0,0310912827024518;0,0621825654049036;0,0267591155819606;0;0;0,0451745864416805;0,0316618125416126;0,0521631192852685;0,0913344710795964;0,0246706855745724;0,145092652611442;0,0378431041731178;0,111621120945275;0;0;0,0435606841869032;0,0231740738767819;0;0,0959231250922535;0,0944183553170284;0,114939668614212;0,0607260971383221;0,0299176007295188;0,0541830794029628;0;0,0359011208754226;0;0,058012380175485;0,0305100859839388;0;0,118618665231149;0,028695954536102;0;0,0231740738767819;0;0,169978317036333;0;0,0829100872065381;0,0198450912494954;0,0189215520865589;0,0988639779740179;0;0;0,15932351350486;0,0478681611672301;0,0548398679817944;0,0946077604327946;0,0577029786084615;0;0,0474927188124188;0,0911382636111376;0,0577029786084615
"P3F18";0,0407642130826692;0,0878358328426233;0,343888280342719;0,0440303824605707;0,0862448840209226;0,0140649897510215;0,251916491901951;0,0431224420104613;0,0421949692530645;0;0,0402760013023884;0,0251602185488976;0;0,0738914112249793;0,14480793241329;0,0526263727968094;0,111991238882995;0,0188701639116732;0;0,0332838406062087;0,0638370824516958;0,165823783580014;0;0,326295637007255;0;0,0154074243154269;0,0780575252634061;0,0217893884281137;0,123579965661743;0,071992965916429;0,0533728834561831;0,126741089074313;0,0301660423125601;0,391704282975922;0,0984549282571506;0;0,196909856514301;0;0;0,362647698346104;0;0,0440303824605707;0;0,0503204370977951;0,0397817985210664;0,0972418848752176;0;0;0,0166419203031043;0,128138154918027;0,031450273186122;0,0562599590040861;0,0514863161600338;0;0;0;0,0166419203031043;0;0;0,0507120417361836;0,0266864417280915;0,0583315670214426;0,0922303056372613;0,017790961152061;0,0978502863363356;0,028129979502043;0,13028159412805;0;0;0;0,028129979502043;0;0,114091257485485;0,0902792677855177;0,105815097301911;0,0457922889685721;0,033872980867334;0,0397817985210664;0;0,0350215420493917;0,0154074243154269;0,063526437871215;0;0;0,159623691996171;0,0188701639116732;0;0,0198908992605332;0;0,142327689216488;0;0,0677459617346679;0;0;0,091368321252968;0,0457922889685721;0;0,139520161162894;0,0431224420104613;0,0377403278233463;0,0674533212230193;0,0583315670214426;0;0,0622683640322136;0,0896194835394147;0,0440303824605707
"P4F18";0,0377918388210786;0,109785287809002;0,37337448578607;0,0641131476213218;0,0822066518296668;0,0156154719791128;0,281882904631026;0,0368585629517712;0,0556802400146338;0;0;0,0317837469444082;0;0,0627401159657172;0,167872808480766;0,0774052323835304;0,0675525493143668;0;0;0,0333872834734907;0,048669910958372;0,189511438422027;0;0,358087370552656;0,0344148240784103;0;0,0708251236485085;0,0300948906280306;0,138793350868498;0,0746562354307806;0,0703315627667822;0,144932155543632;0,025040462605118;0,426342014291464;0,121388146191218;0;0,170957073870461;0;0;0,060765773147893;0;0,0685761310959387;0;0,048669910958372;0,0524589557181967;0,118483702886318;0;0;0,0228587103653129;0,148141374577601;0;0,0817818084077099;0;0;0;0,0395924477482233;0,0323270982169839;0;0;0;0,0283054467196699;0,048669910958372;0,0887279229035781;0,0186640588576951;0,114749815324665;0,0344148240784103;0,080925430794145;0;0;0;0,025040462605118;0;0,0700834788799291;0,0871433682407817;0,124923775832902;0,0627401159657172;0,0363829486650729;0,0395924477482233;0;0,0359010340277405;0;0,0649230300111328;0;0,0270467908519914;0,146128973183168;0,0212803012421479;0;0,025040462605118;0;0,172881984553432;0;0,0710706187473479;0,0156154719791128;0,0166936417367454;0,0936928318746766;0;0;0,168080186952028;0,0404627153970725;0,0596082238373514;0,0904773821820816;0,049026471849402;0;0,049731924963839;0,0842987585797536;0,0531188427363814
"Q1A17";0;0;0;0;0,135894152498506;0,042973504259354;0,157894736842105;0;0;0;0;0;0;0;0,121547425092553;0;0,328684105178863;0;0;0;0;0,148864585512957;0;0;0;0;0;0;0,1392500690034;0;0;0;0;0,339735381246265;0,0960916767552923;0;0;0,0303868562731382;0;0;0,142526989555017;0,285053979110034;0;0;0;0;0;0;0;0;0;0;0;0;0;0,367165781341339;0;0;0;0;0;0;0;0;0;0;0,342442478876195;0,0911605688194146;0;0;0;0;0,271788304997012;0;0;0;0;0;0;0;0,135894152498506;0;0;0;0,187317162316339;0;0;0;0;0;0,263157894736842;0;0;0;0;0;0;0,125288218044611;0;0;0;0;0,271788304997012;0;0,128920512778062;0
"Q1F18";0;0;0;0;0;0;0;0;0,191402734526601;0;0;0;0;0;0;0;0,232967989485316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,391566453686531;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0823666225822317;0;0;0,265624376445912;0;0;0;0;0,325322092768719;0;0;0;0;0;0;0;0;0;0;0;0,0368354734341879;0;0,247099867746695;0;0;0,312559356642374;0;0;0;0;0,063800911508867;0;0;0;0;0;0;0;0;0;0;0;0;0,418370555013827;0;0;0;0;0;0;0,122169444356305;0;0;0;0;0,467389760908861;0;0;0
"Q2A17";0;0;0,360214545068011;0;0;0;0,292427585284895;0,117293459312607;0;0;0;0;0;0,0999055394162037;0,124001270475666;0;0,144123257502444;0,0677194103083161;0;0;0;0,158390883487482;0,0434547971544891;0,358713644602274;0;0;0,0568956849341137;0;0,108946942140569;0,0614543634860503;0;0,116137830545612;0,0568956849341137;0,419706115789332;0;0;0,182155069603483;0,0164243695062193;0;0;0,183630033517405;0;0;0;0,0821218475310967;0,0899599767135632;0;0;0;0,0884479366442655;0;0;0,125084271566236;0,119571214867425;0;0;0,0402313246371651;0;0;0;0,046455132218245;0,130364391463467;0,0999055394162037;0,0434547971544891;0;0;0,181413090675874;0,0914470192186801;0;0;0,049273108518658;0;0,156678499305397;0;0,116137830545612;0;0,0434547971544891;0,0544734710702843;0;0;0;0;0;0;0;0;0;0;0;0,154947192027599;0,097167880385902;0,0929102644364899;0;0,0752659165041746;0,0943508195583659;0;0,101246613374075;0,162592962763857;0;0,0434547971544891;0;0,0884479366442655;0,103876833543736;0;0;0
"Q2F18";0;0,0981980506061966;0,417475405605784;0,0823754471047914;0,0654653670707977;0;0,31679195516481;0;0,0845154254728517;0;0;0;0;0;0,0582482372510717;0,0462910049886276;0,120267558860591;0;0;0;0;0,0845154254728517;0,0886405260427918;0,395284707521047;0;0;0;0;0,109381377365097;0,0944911182523068;0,0916125381312904;0;0;0,454933276112317;0,128173988892331;0;0;0;0;0,126066875676591;0,0925820099772551;0;0;0;0;0;0;0,0400891862868637;0;0;0,100888906370182;0,0612372435695794;0,107736450921417;0;0;0,111001930485143;0;0;0;0,197303247384759;0;0;0,10522085616183;0;0,123923939806411;0,0612372435695794;0,136277028773849;0;0;0,169030850945703;0;0;0,124642345475822;0;0;0;0;0;0;0,0566946709513841;0;0;0;0;0;0;0;0;0;0,07319250547114;0,0991031208965115;0,0925820099772551;0;0;0;0;0;0,0790569415042095;0,0896421457000795;0;0,0640869944461656;0;0,111803398874989;0;0;0
"Q3A17";0;0;0,3375953024485;0;0;0;0,256597439561085;0,114169870623947;0;0,146254484825426;0;0;0;0;0,14278550533846;0;0,197748016614241;0,05781216125786;0,122638113781449;0;0,0753778361444409;0;0;0,330086684450217;0;0;0;0;0,149643069095572;0,0857492925712544;0;0;0;0,376001336896019;0,0606339062590832;0;0,143951120640618;0,0659160055380805;0;0;0,207641453621458;0,129271922498755;0;0;0;0;0;0;0;0;0,208444711760607;0;0,119881849143274;0,183729922690831;0;0;0,0548454318095348;0;0;0;0;0;0,0932193090094135;0;0;0;0,253320198552449;0,105021006302101;0;0;0;0;0,214762647246691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,105021006302101;0,103417537999004;0,0753778361444409;0;0,0447811075519899;0,143951120640618;0;0;0,172470256290216;0;0;0;0;0,119881849143274;0;0,121267812518166;0
"Q3F18";0,0231372406691374;0,0970661709441342;0,359186566137101;0,0840617698857032;0,0517364429479639;0;0,271012061490321;0,0537660886732572;0,0746153591436005;0;0;0;0;0;0;0,0846962073381874;0,269228416113208;0;0;0,034318073849205;0,0760367317974748;0,089610147788762;0;0,345047555919216;0;0;0;0,0387160087843315;0;0,0701787256452451;0,0884072724633621;0,0426629637936394;0;0,395640050109358;0,0919687126763718;0;0,0620837315375567;0,0358440591155048;0;0,108028864411501;0,0774320175686631;0;0;0;0;0,0400748763858949;0,0358440591155048;0;0;0,0686361476984099;0,135703417638932;0,0788026021592332;0,130474344619371;0;0;0,142627530370894;0,029266551714381;0;0,0413891543583711;0,103472885895928;0;0;0,0965130828468326;0;0,0662549743597339;0,0273763523518788;0,301672710039986;0;0;0,122430769669574;0;0,0612153848347872;0,26723262568643;0,0594406475247238;0,0774320175686631;0;0,0253455772658249;0,0253455772658249;0;0,0253455772658249;0;0;0;0;0;0,0253455772658249;0;0,029266551714381;0;0,0686361476984099;0,0981629986505533;0,0834225076053255;0;0,0373076795718002;0,0686361476984099;0;0;0,0987068421398681;0,0620837315375567;0;0,0871878034021875;0;0,10852327827335;0;0;0
"Q3A18";0,0611409792526161;0,130206046286449;0,3591585901176;0;0,0513083700168001;0;0,277539868985391;0,0628396630375379;0;0;0;0,0611409792526161;0;0,0855481487696304;0,0903377074356035;0;0,104397088905069;0,0177737407445283;0,0552608057051814;0,0513083700168001;0,0657067735275491;0,210051228166291;0;0,343727787151527;0,0435365956446094;0,0251358652150151;0,0830498521642626;0;0,193752797062946;0,097620831682007;0;0,0736413647184012;0,0191978341676691;0,412578001827861;0,146206349144969;0,0177737407445283;0;0;0,0281027516470231;0,0725609927410157;0,0757559004807037;0,0518189136363981;0,0229458006344554;0,0547823481653551;0,0423099658115082;0,163865792966576;0;0;0,0240657587337651;0,0864664020758217;0,03078502201008;0;0,0619961393743196;0;0;0;0,0475814249161534;0,106147581265812;0,127962704512358;0;0,0125679326075076;0,050792694918711;0,116324120480809;0,016225131228378;0,128782986659028;0,0497453103694611;0,111941647516896;0;0,016225131228378;0;0,0191978341676691;0,0229458006344554;0,107625344917616;0,0575935025030072;0,166258120868423;0;0,0470248978773578;0,0688374019033662;0,0125679326075076;0,0598353274741768;0,0513083700168001;0,0736413647184012;0;0,0680682447801787;0;0;0;0;0,0145121985482031;0,178328881317842;0;0,0986936202851492;0,03078502201008;0;0,0571345828188871;0,0229458006344554;0,0523244759852605;0,168772564066287;0;0,0470248978773578;0,0575935025030072;0,0523244759852605;0;0,0676803883763879;0,102102367170268;0,064900524913512
"Q4A17";0;0;0,348939446490073;0;0;0,0581565744150121;0,310773604083607;0,100730141680961;0;0,171208319346062;0;0,0799285663790628;0;0;0,0822458162788702;0;0,127119387170145;0,0822458162788702;0,179773961376576;0;0,113036062594309;0,212357784495533;0;0,33182673428443;0;0;0;0;0,0969276240250201;0;0;0,0671534277873075;0,0274152720929567;0,409856025536463;0;0;0,135698673635028;0;0;0;0,173389404973989;0,104394245947741;0;0;0;0,0671534277873075;0;0;0;0,100730141680961;0;0;0;0,195784203500879;0;0,125632559563785;0,0698955036862211;0;0;0;0,0387710496100081;0;0;0;0,0866947024869947;0;0,162190936977317;0,092969710955799;0;0;0,0512892776685146;0;0,155084198440032;0;0,137076360464784;0;0,019385524805004;0,0433473512434974;0;0;0;0;0;0;0,124127923734277;0;0;0;0;0;0;0;0;0,0335767138936537;0,135698673635028;0;0,153867833005544;0;0;0;0;0;0,130042053730492;0;0,139791007372442;0
"Q4F18";0;0;0,301063000322934;0,135373202343847;0;0;0,224766677769112;0;0;0;0;0;0,0861940862542239;0;0;0;0,234473264442845;0;0;0,0970082434981039;0;0,178041738988893;0;0,296921633872835;0,0890208694944466;0;0;0;0;0;0,20518296598273;0;0;0,356083477977787;0,163541780040215;0,0545139266800717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,119848013375502;0;0;0;0,230209758561833;0;0;0;0;0;0;0;0;0;0;0,224766677769112;0,0703771767227633;0;0,19780869881628;0;0,13353130424167;0,165049109416164;0,129769101914855;0;0;0;0;0;0;0;0;0;0;0;0;0,166542796960468;0;0;0;0,24882089450715;0;0;0;0;0;0;0;0;0;0,163541780040215;0;0,306767001266228;0;0;0,0890208694944466
"Q4A18";0,0216589670691717;0,0909041700326792;0,410026966386325;0;0,0120142332833053;0;0,325106573395041;0,058550130511468;0;0;0,0370303539432716;0;0;0,0424767291269115;0,0996167598613084;0;0,0612608099524297;0;0,0540640497748739;0,0523688287660507;0,0676967664958629;0,210249082457843;0;0,390462581707423;0,0560306539328122;0;0,0433179341383434;0;0,16712312397789;0,0947907017394568;0,0334462099607568;0,0862183435897639;0,0199233519722617;0,467282634008786;0,102473733467696;0;0;0;0;0,0579305349726471;0;0,0513248270848396;0;0,0449531447109047;0;0,151850593582516;0;0;0;0,0951706259144674;0,0224765723554523;0;0;0;0,064138454452005;0;0,0453527360778372;0,0461415384489811;0,0498988584428843;0;0,0189961707579239;0,0550561334376045;0,120442314156035;0,00600711664165266;0,0938341616072023;0,048802046297914;0,0730797280459514;0;0;0;0,0147143705974303;0;0,0660782830581793;0,0104046312303349;0,151850593582516;0,0537292846380224;0,0169906916507646;0,0275280667188022;0;0,0199233519722617;0;0,0540640497748739;0,0323493131309799;0;0;0;0;0;0;0,188148416920893;0;0,0981570947129866;0,0306304049762149;0;0,0104046312303349;0;0;0,178098598687647;0;0;0;0,0560306539328122;0;0;0,048802046297914;0,0715830562995999
"L1A17";0;0,0776916757970086;0,430789340238198;0;0;0,0222228319104735;0,335066463077915;0,0587960866627033;0;0;0;0;0;0,0222228319104735;0,130213911937856;0;0,0733316039916348;0;0;0;0,0686953550090864;0,214053032248025;0;0,41542102362022;0;0;0,0165639209347901;0;0,115947446543531;0,095440386773986;0;0,108616893251285;0,0195986955542344;0,491811794377356;0,086386842558136;0;0;0;0;0;0,0331278418695802;0,0450587364207146;0;0;0;0,105281928459032;0;0;0;0,122617774099116;0;0;0,0513214319426707;0;0;0;0;0;0;0;0,0209518868547528;0,0485749513629422;0,117124608160279;0,0128303579856677;0,079782408212765;0;0,0834795322761395;0;0;0;0,0181448662734332;0;0,0632906530248825;0;0,108110518030705;0;0;0,0222228319104735;0;0;0;0;0;0;0,038491073957003;0;0;0;0;0,185634190487064;0;0,0988298526343614;0;0;0,0267085199797432;0;0;0,18190171877725;0;0;0,029630442547298;0,0502408597254524;0;0;0,0234249216320558;0
"L1F18";0;0,250631830339404;0,338991376467662;0;0;0;0,254170337147747;0;0;0;0;0;0;0,0345084135298413;0,134759662793748;0;0;0;0;0;0,115744737672598;0,168173204920493;0,162775861068865;0,313912778506507;0;0;0;0;0,102077263815368;0,066825255452557;0;0;0;0,374062288944926;0,294334718418012;0;0;0,0385815792241993;0,117023723876764;0;0;0,062210927208379;0;0;0;0;0;0;0;0;0;0,115744737672598;0;0;0;0,0645593301948902;0;0;0;0;0;0,104953242399677;0,111820040000165;0;0,264501981099119;0;0,184224515805786;0;0,180139207193889;0;0;0,216194591099318;0,132532076925216;0;0;0;0;0,0711409169780146;0,135859759926813;0;0,0422640024905332;0;0;0;0;0;0,166393544198857;0;0;0;0;0,0732033996448211;0;0;0,0790687085566679;0;0;0;0;0;0;0;0;0,0645593301948902;0,0244011332149404;0
"L1A18";0;0,143094119203925;0,394852933840027;0,0401235702608383;0;0;0,317917584100382;0;0,0381965009129667;0;0;0;0;0;0,0753986904362065;0,0431445002823462;0,0747284665561934;0;0;0;0,0743910902663264;0,197458317604567;0;0,381239904480532;0;0;0;0,0580579881621386;0,0848188929679971;0,0709291215421342;0,041358429565582;0,0650076136887106;0,00709291215421342;0,435968948300075;0,170819945088053;0;0,0833228515485374;0;0;0,333819303310437;0;0;0;0;0;0,0733696538258875;0;0;0;0,0610155374411038;0,0597659401393852;0,0431445002823462;0,0549414612987615;0;0;0,0687683347608077;0;0;0;0;0,0122852842247205;0,0657769613402398;0,0773745367447148;0,0100308925652096;0,148951155238482;0;0,0848188929679971;0;0;0;0,0187660816312761;0;0,0723337949650673;0;0,0783437754064826;0;0;0;0;0;0;0;0;0;0,0669143994341844;0,045416797728626;0;0,0459673244680427;0;0,170525173608563;0;0,0793011686762784;0;0;0;0;0,0491411368988818;0,171554657919924;0;0;0,0571848859733081;0,0646195050636666;0;0;0;0
"L2A17";0;0;0,426817069258592;0;0;0;0,328123911572772;0,0522555422974414;0;0;0;0;0;0,0411144408128359;0,125951292077828;0;0,0990823246959859;0;0;0;0,101673149335921;0,21241610895077;0;0,415313777884281;0,0534852527149365;0;0,0254980937700191;0;0,114599678338443;0,0834064434512116;0;0,0964219105724266;0;0,480556208526479;0,0864682429444701;0;0,087959184581633;0;0;0;0;0,040316026152905;0;0;0;0,0954051309032466;0;0;0;0,117402040276902;0,0624573191501855;0;0;0;0;0;0;0;0;0;0,0197507385062638;0,0826232670135914;0,103887132244652;0,0197507385062638;0;0;0,112307453210154;0;0;0;0;0;0,101352918148882;0;0,107576575466518;0;0;0;0;0;0;0;0,036059750024222;0;0,0769180755852138;0;0;0;0;0,178486656390134;0;0,089788053466027;0;0;0,0254980937700191;0;0;0,179213692623336;0;0;0;0,0922876020674034;0;0,0312286595750927;0,0490465626506827;0
"L2F18";0,0359484048457891;0,224394900769175;0,376478792205209;0,0485160792045845;0,0372101341460623;0,0117668775941961;0,286542194330712;0,00960761532385621;0,0365847091974551;0;0;0;0,0288228459715686;0,0166408778804963;0,110591957519449;0,0318648551592999;0,0872654998119173;0;0;0,0151909736530609;0,063001346851329;0,13789522136574;0,0731694183949101;0,364456754241038;0;0;0,0254193608392968;0;0,0777564198625;0,0953528594893875;0,0440276244695888;0,0896138699218716;0,0192152306477124;0,424804381066026;0,258335895315953;0,0445486795824605;0;0;0,0429665619316223;0,250996077228593;0;0;0,0332817557609925;0;0;0,0611424895187747;0;0,0166408778804963;0;0,0926524868292336;0,0584408424974716;0,0401915384589337;0,0455729209591828;0;0;0,0485160792045845;0,00960761532385621;0;0;0,0424260805179825;0,0235337551883923;0,0485160792045845;0,099381945677261;0,0117668775941961;0,238648213809172;0,00960761532385621;0,0996138758542385;0;0;0,0539226072686837;0,0192152306477124;0,0424260805179825;0,0906380616893174;0,031132231821981;0,0665635115219851;0,0203808298395916;0,0346407496850971;0,0365847091974551;0;0,0325810087386619;0;0;0,0440276244695888;0;0,0339680497326526;0;0,0815233193583662;0;0,0339680497326526;0,120765852000344;0,0530597898831262;0,100536246235505;0,0440276244695888;0;0,0332817557609925;0;0;0,11509105118256;0;0;0,0413239160282171;0,0592253184375186;0,0568394187812638;0;0,0271744397861221;0,0644498428974335
"L2A18";0;0,0828052862173178;0,407093028732442;0;0;0;0,334280845264335;0;0;0;0;0;0;0;0,112765643817308;0;0,11165462515789;0;0,0539343079539182;0,0397381723337339;0,0618315315827802;0,250166168180527;0;0,396072389552664;0;0;0;0;0,0996586594544364;0,105137321551287;0;0,0998669327421201;0,0170555257159317;0,462390369410311;0,103343377743348;0;0,071783880724818;0,00911656196861841;0;0,0490941886754647;0;0;0;0;0;0,0890907826500109;0;0;0;0,0992408015995823;0,0503478590894749;0;0,0527659172314534;0;0;0,0503478590894749;0;0;0;0;0,0193391483673524;0,0469303750931417;0,125497679473333;0,0144145501254513;0,0918468168526131;0,0572967035181131;0,119909651271635;0;0;0;0,0128927655782349;0;0,111094949326949;0;0,0958323697145509;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,209482645399098;0;0,11015583738794;0;0;0;0;0;0,211162089853954;0,0347148337292729;0;0,0519723995900606;0,0535476771055875;0;0;0;0
"L3A17";0;0;0,416249037980046;0;0;0;0,333360703972894;0,0501816921056592;0;0;0;0;0;0,0181234974402816;0,12578107640276;0;0,068214366222435;0;0;0;0,0906174872014079;0,246617229787657;0;0,408348848359505;0,0362469948805632;0;0,0221966605416635;0;0,119989780773236;0,0953279886074653;0;0,113663856490987;0,0209272122516081;0,477328563588606;0;0;0,0833812201601999;0;0;0;0;0,0256304958776803;0;0;0,0245393315385282;0,0981573261541127;0;0;0;0,125126530365478;0;0;0;0;0,0233973345870811;0,0490786630770564;0;0;0;0;0,0313908183774122;0,0789984938457055;0,104374143297171;0,0165444139482156;0,0653451993116756;0;0,079344221947587;0,030506391983086;0;0;0,0221966605416635;0;0,071352280774705;0;0,112696486928794;0;0;0,0195756145764539;0;0;0;0;0;0;0;0;0;0;0;0,212130098871191;0;0,0932964132531319;0;0,026677065909012;0;0;0;0,208485875068115;0;0,026677065909012;0;0,0765346806607572;0;0;0,0233973345870811;0
"L3F18";0;0,176830249387749;0,417035145919101;0;0,0479869897125768;0;0,306674430229893;0;0;0;0;0;0,0411917956467376;0,0190680961777366;0,106166666365417;0;0,0770627932280493;0;0;0;0,0550448523057495;0,152146998811557;0,0687509984943082;0,3989138082303;0;0;0,0246168063134184;0;0,0852751185098459;0,105594335153602;0,0582539960621174;0,0866847200958577;0,0110089704611499;0,477591419956886;0,217130837305596;0;0,0381361923554732;0;0,0602986145647985;0;0,0426375592549229;0;0,0311380706678459;0;0,0330269113834497;0,0622761413356919;0;0;0;0,0901123068796352;0,0845615066460726;0;0,0504494404617523;0;0;0;0;0;0;0;0,0311380706678459;0,0516366485504081;0,108983247337461;0,0110089704611499;0,175454117580853;0;0,0947027447620757;0;0,0504494404617523;0,0632417204879622;0,0110089704611499;0;0,0746664704419974;0;0,0602986145647985;0,0396934074877444;0,0291269980310587;0,0527971675768012;0;0,0426375592549229;0;0,0479869897125768;0;0;0;0;0,0959739794251535;0;0,0330269113834497;0,124064796328523;0,0651299475779498;0,0927632339541234;0,0426375592549229;0;0,0582539960621174;0;0;0,126003426185543;0;0;0,0651299475779498;0,0612953534050388;0;0;0,0190680961777366;0,0678638516689843
"L3A18";0;0,134058121079068;0,404419717478271;0;0;0;0,33342619677944;0,0584226584593208;0;0;0,0521213407342245;0;0;0;0,0778471829627472;0,0544098765066195;0,0675466671491985;0;0,0581238193719096;0,0550462709692284;0,0584226584593208;0,231369022144091;0;0,387487135658617;0,0514487791281873;0;0;0;0,101191012764787;0,0690762195073023;0;0,0725198255960805;0,0102218359030165;0,455149172268213;0,161189849974324;0;0,048665673006468;0;0;0,188481341086027;0,0581238193719096;0;0;0;0;0,0855220149784476;0;0;0;0,0695785986318576;0;0,0464690851073709;0;0,040887343612066;0;0,0166921881312345;0,054088871483786;0,0575214837449995;0,0584226584593208;0;0,0186624336773278;0,0632873917439134;0,0796166630790563;0,00590157971021876;0,140527010300971;0,0514487791281873;0,0760365356300964;0;0;0;0,00834609406561725;0;0,0693278641276152;0;0,0938703717806883;0;0;0;0;0;0;0,0590157971021876;0;0;0,0413110579715313;0;0;0;0;0,199434977857113;0,0300922701034287;0,0698284328239522;0;0;0;0,0339019943588894;0;0,196886464094567;0;0;0,0572179381763288;0,0649173768124064;0;0;0;0
"L4A17";0;0;0,434545806606043;0;0;0,0214056490778188;0,34780063036872;0,0363826074496391;0;0;0,0326976690662554;0;0;0,0225635352933968;0,135569110826186;0;0,0514527768897761;0;0;0;0,0684385910829155;0,220730890580385;0;0,421340416605515;0;0;0,0188780080372759;0;0,120878230817933;0,0896882789108727;0;0,114163461748367;0,0201814394915003;0,490205461995236;0,0841229602226135;0;0;0;0;0;0;0;0;0;0,0201814394915003;0,111227015315316;0;0;0;0,110768345256965;0;0;0;0;0;0;0;0;0;0;0,0214056490778188;0,0514527768897761;0,10583236153748;0;0;0;0,0584042630042843;0;0;0;0,0159548288135028;0;0,044559411881799;0;0,106072616923943;0;0;0;0;0;0;0;0;0;0,0669342625225674;0;0;0;0;0,201814394915003;0;0,0933050611511067;0;0;0,0214056490778188;0,0159548288135028;0;0,189184176619045;0;0,0159548288135028;0;0,060544318474501;0;0;0,0214056490778188;0
"L4F18";0,0448550022718919;0,127659574468085;0,42594542556303;0,0407415790534612;0,0653868401226446;0;0,327318603098279;0,0100298834210858;0,0212765957446809;0,0187641936954936;0;0;0,0274679669943788;0,0212765957446809;0,134751773049645;0,0274679669943788;0,0871503952301029;0,0212765957446809;0;0,0141843971631206;0,0650010736873169;0,167532082425783;0;0,407292312492517;0;0,0274679669943788;0,0245680965612607;0;0,108257712925346;0,0995437506923277;0;0,112808324259481;0,0141843971631206;0,478500079246326;0,147237868737778;0,0265365772111627;0;0;0,0413542687577681;0;0,0553918416730968;0,0309141769045438;0,0300896502632573;0;0;0,0859883379644124;0,0332653599987477;0;0;0,118250581564064;0;0,0481016310859948;0;0;0,0274679669943788;0,0442907659460879;0,00709219858156028;0;0;0;0,0100298834210858;0,0516319850303583;0,116752323639392;0,0122840482806303;0,121398884883856;0,0187641936954936;0,0805518914297911;0;0;0;0,00709219858156028;0;0,0833144689678775;0,0650010736873169;0,103020135080383;0;0,0407415790534612;0,0481016310859948;0;0,0448550022718919;0;0,0381926582066277;0;0,0309141769045438;0;0;0;0;0,0354609929078014;0,141311055639513;0,0448550022718919;0,0938209684774678;0,0187641936954936;0;0,0702091839476005;0,0459626999887082;0,0274679669943788;0,143781098813569;0;0;0;0,0584837677392576;0,0535449250728422;0;0,022427501135946;0,0475759144148891
"L4A18";0;0,121097516390731;0,417608160743021;0;0;0;0,328770577483113;0;0;0;0;0,0302018655106861;0;0,0156709785201806;0,083555228944874;0;0,0940258711210834;0;0,0296153656895948;0;0,0519747558491578;0,2386197329006;0;0,406022235316181;0;0;0,0251294710877183;0;0,0767718022891156;0,0909919760952821;0;0,0664863310766904;0,0145085068970871;0,478487536683786;0,132840679329639;0;0,0369895798906713;0,0187304018635846;0;0;0,0443242207177936;0;0;0,0258180772433891;0;0,0577309757645585;0;0;0,0177692194137569;0,0746871104551838;0,0519747558491578;0,0313419570403611;0,0523111655478704;0;0;0,0626839140807223;0;0,0443242207177936;0,0542858620025466;0;0,0205181272236441;0,0506067590741693;0,110016200679774;0,0102590636118221;0,125087676240001;0;0,110016200679774;0;0;0;0,00837649036257277;0;0,0958733142957411;0;0,0693277936285859;0;0;0;0;0;0;0;0;0,0345371545368559;0,046260680055803;0;0;0;0;0,218753132370019;0;0,101386680838073;0;0;0;0;0;0,204238693021661;0;0;0;0,0516361544867783;0,0350413732450628;0;0,0205181272236441;0,0335059614502911
